6,22,28,23,21
6,22,28,7,21
6,22,30,23,21
-1
19,23,28,22,21
19,7,30,16,21
19,8,30,16,21
-1
17,21,30,22,11
17,16,25,6,11
17,16,24,7,11
-1
25,22,28,23,29
25,6,22,11,29
25,4,8,16,29
-1
16,22,28,23,21
16,4,8,30,21
16,30,7,23,21
-1
22,23,30,7,16
22,28,7,30,16
22,1,4,8,16
-1
25,7,30,1,15
25,11,30,1,15
25,22,28,1,15
-1
6,22,28,23,11
6,22,28,25,11
6,23,28,21,11
-1
25,23,22,30,7
25,11,23,30,7
25,6,22,28,7
-1
27,30,21,22,11
27,25,6,22,11
27,21,22,29,11
-1
21,6,22,28,23
21,7,30,22,23
21,7,30,16,23
-1
16,22,28,21,23
16,4,8,30,23
16,30,7,21,23
-1
25,6,11,30,24
25,6,22,28,24
25,16,1,4,24
-1
28,22,23,21,6
28,30,16,1,6
28,7,30,16,6
-1
3,30,7,16,6
3,30,7,22,6
3,21,23,28,6
-1
27,21,23,28,30
27,22,28,7,30
27,23,29,7,30
-1
25,7,16,4,8
25,11,23,30,8
25,6,22,28,8
-1
7,23,28,30,22
7,23,28,21,22
7,16,4,8,22
-1
30,7,16,4,8
30,7,16,1,8
30,22,23,21,8
-1
10,7,16,30,22
10,21,23,28,22
10,8,16,30,22
-1
25,6,11,28,30
25,6,22,28,30
25,7,23,28,30
-1
23,6,22,28,21
23,30,7,16,21
23,3,30,7,21
-1
21,23,28,16,4
21,23,28,22,4
21,30,16,8,4
-1
16,1,4,8,30
16,22,28,7,30
16,21,23,28,30
-1
28,7,8,30,16
28,22,30,7,16
28,23,21,30,16
-1
23,3,30,7,16
23,28,7,30,16
23,28,1,4,16
-1
6,22,28,23,8
6,7,16,4,8
6,7,30,16,8
-1
30,7,1,8,16
30,3,4,8,16
30,22,23,21,16
-1
3,30,7,16,25
3,21,23,28,25
3,30,6,22,25
-1
16,30,1,8,4
16,30,24,8,4
16,23,30,7,4
-1
8,30,16,1,4
8,22,28,23,4
8,30,7,16,4
-1
22,28,23,21,25
22,30,7,16,25
22,28,21,6,25
-1
