17,19,29,9,8
17,29,3,9,8
17,15,16,29,8
17,4,2,3,8
17,14,29,9,8
-1
8,15,16,29,9
8,29,15,1,9
8,10,19,11,9
8,12,22,15,9
8,18,16,15,9
-1
8,23,10,11,4
8,15,1,9,4
8,19,18,16,4
8,22,15,16,4
8,24,2,17,4
-1
8,9,1,14,17
8,11,10,4,17
8,28,3,1,17
8,10,11,23,17
8,19,11,23,17
-1
17,1,29,4,9
17,23,10,11,9
17,1,29,2,9
17,1,8,13,9
17,12,22,15,9
-1
4,23,8,3,24
4,18,15,7,24
4,11,7,2,24
4,9,17,3,24
4,29,8,15,24
-1
23,9,29,17,3
23,10,4,2,3
23,17,8,28,3
23,19,8,17,3
23,27,9,4,3
-1
23,17,9,29,4
23,10,11,19,4
23,7,24,2,4
23,1,29,9,4
23,13,28,19,4
-1
15,16,1,29,9
15,1,29,2,9
15,3,29,17,9
15,11,23,10,9
15,10,19,11,9
-1
10,17,9,29,28
10,11,23,19,28
10,2,23,11,28
10,12,29,9,28
10,4,24,2,28
-1
16,10,11,23,8
16,15,22,11,8
16,15,18,19,8
16,15,1,29,8
16,13,3,29,8
-1
18,17,9,29,19
18,16,15,8,19
18,24,8,3,19
18,1,29,9,19
18,22,10,4,19
-1
4,19,9,29,1
4,11,23,10,1
4,24,7,2,1
4,9,29,18,1
4,8,15,7,1
-1
28,17,15,1,16
28,10,11,22,16
28,8,15,29,16
28,19,8,15,16
28,12,29,9,16
-1
29,8,12,18,16
29,1,9,17,16
29,8,15,19,16
29,24,2,8,16
29,4,7,2,16
-1
17,15,1,9,29
17,12,1,14,29
17,4,2,3,29
17,18,15,28,29
17,10,11,23,29
-1
19,1,29,3,9
19,29,1,8,9
19,29,17,15,9
19,15,16,29,9
19,28,13,3,9
-1
9,3,2,4,23
9,11,10,4,23
9,1,17,28,23
9,17,29,1,23
9,4,8,19,23
-1
1,17,9,29,19
1,24,8,3,19
1,18,15,8,19
1,12,29,9,19
1,4,2,8,19
-1
9,4,24,23,10
9,28,3,17,10
9,19,11,23,10
9,11,8,13,10
9,19,4,2,10
-1
24,9,29,8,15
24,4,2,8,15
24,8,9,17,15
24,4,3,9,15
24,18,16,29,15
-1
29,1,9,17,4
29,15,28,13,4
29,18,24,2,4
29,12,9,17,4
29,23,10,11,4
-1
4,29,9,17,19
4,24,2,8,19
4,24,8,3,19
4,23,11,10,19
4,18,15,8,19
-1
23,13,19,11,10
23,22,11,2,10
23,9,29,17,10
23,11,8,16,10
23,15,8,19,10
-1
18,17,15,1,16
18,8,29,1,16
18,4,8,19,16
18,19,8,13,16
18,11,10,28,16
-1
17,18,15,28,3
17,8,19,4,3
17,10,11,23,3
17,1,29,9,3
17,27,9,4,3
-1
13,17,4,8,19
13,1,9,29,19
13,24,8,3,19
13,18,15,8,19
13,28,8,15,19
-1
11,8,16,15,19
11,10,23,7,19
11,17,9,29,19
11,17,12,28,19
11,1,29,9,19
-1
1,19,8,15,7
1,4,23,11,7
1,17,4,2,7
1,11,10,23,7
1,4,24,23,7
-1
12,9,29,1,13
12,9,29,28,13
12,28,3,17,13
12,9,17,8,13
12,29,16,8,13
-1
12,29,9,4,18
12,1,29,16,18
12,16,29,15,18
12,28,3,17,18
12,4,8,19,18
-1
29,19,11,23,10
29,4,24,23,10
29,11,8,16,10
29,9,17,28,10
29,9,27,13,10
-1
15,9,29,1,17
15,4,2,18,17
15,8,19,4,17
15,8,28,3,17
15,10,11,23,17
-1
17,19,23,10,11
17,1,29,9,11
17,3,8,28,11
17,4,2,3,11
17,4,23,13,11
-1
16,19,11,23,10
16,29,9,4,10
16,15,22,11,10
16,8,1,29,10
16,18,15,8,10
-1
22,9,17,28,12
22,15,9,29,12
22,15,16,29,12
22,29,1,9,12
22,19,18,16,12
-1
8,12,18,16,15
8,1,9,29,15
8,9,17,1,15
8,19,18,16,15
8,1,9,28,15
-1
8,19,23,10,11
8,1,9,29,11
8,15,16,29,11
8,22,15,16,11
8,12,29,1,11
-1
11,9,29,1,4
11,23,10,13,4
11,7,24,2,4
11,8,16,15,4
11,8,28,3,4
-1
22,12,18,16,15
22,28,3,1,15
22,19,18,16,15
22,4,27,9,15
22,9,17,28,15
-1
9,4,18,15,20
9,28,1,17,20
9,28,3,17,20
9,29,1,14,20
9,29,28,13,20
-1
15,19,11,23,28
15,9,29,1,28
15,29,3,9,28
15,8,9,17,28
15,18,16,29,28
-1
15,19,1,9,29
15,18,12,1,29
15,16,8,9,29
15,3,9,17,29
15,28,17,9,29
-1
9,28,1,29,17
9,4,3,2,17
9,29,28,13,17
9,12,14,1,17
9,27,3,1,17
-1
4,9,29,1,3
4,24,23,11,3
4,19,11,23,3
4,18,15,28,3
4,2,8,19,3
-1
24,23,10,11,1
24,15,8,13,1
24,7,2,8,1
24,9,15,8,1
24,15,8,19,1
-1
23,19,9,29,1
23,13,10,28,1
