16,11,9,1,13
16,11,17,15,13
16,11,10,17,13
16,11,8,17,13
16,11,4,9,13
-1
4,11,10,15,17
4,11,2,10,17
4,9,2,10,17
4,11,7,2,17
4,11,16,8,17
-1
8,11,10,17,2
8,5,11,4,2
8,17,6,11,2
8,11,14,4,2
8,9,16,11,2
-1
8,11,10,17,1
8,5,11,4,1
8,16,9,3,1
8,6,13,15,1
8,11,2,3,1
-1
9,11,13,1,10
9,13,15,17,10
9,8,11,13,10
9,13,6,11,10
9,5,16,11,10
-1
4,10,15,9,5
4,11,10,15,5
4,11,2,10,5
4,17,10,15,5
4,15,8,11,5
-1
13,16,11,10,17
13,11,2,12,17
13,9,16,11,17
13,8,5,15,17
13,14,9,16,17
-1
9,11,10,17,1
9,5,16,11,1
9,15,13,8,1
9,11,4,16,1
9,13,6,11,1
-1
8,10,17,13,5
8,11,2,3,5
8,16,1,11,5
8,16,9,1,5
8,11,13,15,5
-1
3,11,2,8,13
3,11,17,10,13
3,15,9,4,13
3,11,7,4,13
3,11,12,2,13
-1
5,11,1,16,14
5,13,8,11,14
5,11,2,12,14
5,16,11,3,14
5,7,12,3,14
-1
15,3,7,11,13
15,11,17,10,13
15,5,8,11,13
15,6,11,10,13
15,11,16,4,13
-1
1,11,2,3,7
1,16,9,3,7
1,4,2,12,7
1,14,5,13,7
1,13,15,17,7
-1
17,15,13,11,2
17,10,5,8,2
17,15,6,11,2
17,4,13,8,2
17,12,16,11,2
-1
12,15,17,10,11
12,10,17,13,11
12,4,16,9,11
12,3,4,2,11
12,2,3,7,11
-1
17,11,10,13,15
17,12,16,11,15
17,11,2,14,15
17,5,8,13,15
17,1,5,8,15
-1
7,11,10,17,6
7,5,1,11,6
7,12,2,14,6
7,3,14,11,6
7,9,16,11,6
-1
3,10,1,9,5
3,2,10,15,5
3,14,4,8,5
3,11,10,17,5
3,16,11,9,5
-1
5,11,10,17,16
5,11,8,13,16
5,3,10,1,16
5,10,17,15,16
5,14,12,2,16
-1
15,11,10,17,2
15,11,9,7,2
15,16,11,14,2
15,5,11,3,2
15,11,14,12,2
-1
2,4,8,5,11
2,13,17,15,11
2,10,17,5,11
2,1,4,6,11
2,7,17,5,11
-1
8,11,10,17,7
8,15,17,13,7
8,5,11,4,7
8,10,6,11,7
8,11,2,3,7
-1
4,11,10,17,9
4,11,8,5,9
4,7,12,3,9
4,5,11,14,9
4,8,16,11,9
-1
14,4,2,1,11
14,10,17,13,11
14,3,9,8,11
14,5,13,10,11
14,1,9,16,11
-1
6,8,11,1,13
6,11,17,10,13
6,11,17,15,13
6,4,17,10,13
6,15,8,5,13
-1
4,10,8,5,15
4,9,2,10,15
4,11,10,17,15
4,11,7,2,15
4,2,14,12,15
-1
4,11,10,15,16
4,12,1,9,16
4,11,2,10,16
4,11,8,5,16
4,9,11,17,16
-1
12,11,10,17,8
12,16,11,2,8
12,3,4,13,8
12,16,9,3,8
12,1,16,9,8
-1
9,11,10,17,3
9,8,11,13,3
9,16,11,4,3
9,1,16,11,3
9,11,2,12,3
-1
14,11,10,5,12
14,3,9,1,12
14,11,2,3,12
14,1,6,5,12
14,11,16,1,12
-1
15,11,10,17,1
15,6,13,8,1
15,13,11,16,1
15,16,9,14,1
15,16,9,3,1
-1
12,8,5,11,10
12,13,15,17,10
12,11,2,3,10
12,1,6,4,10
12,7,14,3,10
-1
1,8,13,15,5
1,9,16,11,5
1,10,15,17,5
1,16,4,2,5
1,7,2,14,5
-1
8,5,11,4,14
8,11,2,12,14
8,10,15,13,14
8,11,16,9,14
8,13,11,7,14
-1
17,11,10,13,8
17,13,15,6,8
17,16,11,2,8
17,4,13,16,8
17,3,10,5,8
-1
2,11,10,17,9
2,4,8,5,9
2,12,3,14,9
2,7,12,3,9
2,12,1,6,9
-1
7,4,8,5,17
7,16,11,10,17
7,8,13,15,17
7,11,2,12,17
7,3,14,5,17
-1
14,11,10,5,9
14,11,2,3,9
14,10,4,16,9
14,12,1,6,9
14,7,11,10,9
-1
11,5,16,8,9
11,3,7,2,9
11,2,3,1,9
11,17,10,15,9
11,2,14,3,9
-1
1,11,2,3,17
1,5,8,13,17
1,3,14,5,17
1,9,16,11,17
1,5,15,10,17
-1
13,15,8,11,1
13,11,7,2,1
13,15,10,8,1
13,11,12,5,1
13,14,9,16,1
-1
1,11,2,3,6
1,5,8,13,6
1,12,2,14,6
1,16,11,9,6
1,5,15,9,6
-1
12,11,10,17,9
12,14,3,2,9
12,1,16,11,9
12,5,16,11,9
12,1,6,4,9
-1
