10,11,19,8,3
10,23,11,28,3
10,29,1,17,3
10,4,2,11,3
10,9,29,13,3
-1
11,4,2,9,17
11,3,2,4,17
11,29,9,2,17
11,10,23,19,17
11,4,2,24,17
-1
1,3,29,9,17
1,28,18,9,17
1,15,8,19,17
1,12,11,3,17
1,28,3,14,17
-1
10,9,29,1,11
10,29,1,19,11
10,4,2,24,11
10,29,1,28,11
10,4,9,27,11
-1
1,19,8,15,18
1,29,16,15,18
1,3,29,9,18
1,9,15,12,18
1,17,3,13,18
-1
18,16,15,8,9
18,1,29,17,9
18,4,2,23,9
18,15,8,12,9
18,15,8,19,9
-1
28,1,18,9,15
28,1,19,8,15
28,1,19,16,15
28,29,1,12,15
28,4,23,10,15
-1
12,17,9,29,3
12,16,1,29,3
12,29,9,4,3
12,18,9,29,3
12,4,7,2,3
-1
11,9,2,4,3
11,10,19,8,3
11,17,9,29,3
11,9,4,24,3
11,9,29,13,3
-1
28,14,19,9,10
28,4,2,19,10
28,3,29,9,10
28,4,2,11,10
28,9,21,11,10
-1
13,2,10,19,8
13,19,16,15,8
13,18,29,9,8
13,23,11,9,8
13,29,17,3,8
-1
3,17,9,18,29
3,18,17,1,29
3,9,28,13,29
3,1,18,20,29
3,9,1,12,29
-1
4,29,2,15,9
4,1,29,17,9
4,15,8,19,9
4,3,2,15,9
4,11,2,15,9
-1
17,2,9,29,28
17,3,13,1,28
17,9,22,10,28
17,2,4,11,28
17,9,27,29,28
-1
23,29,9,19,12
23,29,1,17,12
23,16,15,8,12
23,4,2,9,12
23,10,11,17,12
-1
13,1,19,8,3
13,23,10,11,3
13,29,17,9,3
13,16,15,8,3
13,29,1,12,3
-1
9,29,1,18,3
9,19,8,16,3
9,1,29,28,3
9,19,8,15,3
9,18,2,4,3
-1
19,17,9,29,12
19,9,29,15,12
19,9,29,1,12
19,9,28,3,12
19,22,9,29,12
-1
2,19,9,11,10
2,4,23,11,10
2,4,9,24,10
2,9,6,11,10
2,22,15,4,10
-1
18,3,17,9,29
18,15,4,3,29
18,3,17,1,29
18,4,2,9,29
18,16,15,8,29
-1
12,2,10,19,8
12,29,9,17,8
12,18,29,9,8
12,1,29,9,8
12,3,10,11,8
-1
22,9,29,3,23
22,9,19,8,23
22,19,8,15,23
22,11,3,28,23
22,9,2,10,23
-1
3,9,29,1,12
3,9,22,28,12
3,17,18,8,12
3,4,11,9,12
3,13,1,18,12
-1
14,18,1,29,9
14,15,8,12,9
14,29,17,3,9
14,4,2,11,9
14,29,1,28,9
-1
9,15,18,12,29
9,19,8,16,29
9,4,2,3,29
9,18,17,1,29
9,3,18,28,29
-1
2,4,23,11,19
2,29,8,9,19
2,10,11,17,19
2,16,15,4,19
2,4,9,24,19
-1
12,9,29,17,4
12,9,2,10,4
12,9,28,3,4
12,3,13,17,4
12,19,23,11,4
-1
18,1,15,4,3
18,1,12,9,3
18,16,15,1,3
18,8,15,16,3
18,17,9,29,3
-1
10,9,1,19,23
10,11,9,2,23
10,9,19,8,23
10,4,2,11,23
10,24,4,9,23
-1
16,1,19,8,15
16,29,17,3,15
16,9,29,1,15
16,4,24,2,15
16,17,9,28,15
-1
12,28,29,9,15
12,18,29,9,15
12,1,19,8,15
12,3,10,11,15
12,29,17,9,15
-1
3,1,9,29,11
3,17,18,8,11
3,29,1,28,11
3,4,2,7,11
