12,10,17,13,15
12,11,2,14,15
12,11,9,16,15
12,4,10,13,15
12,7,11,10,15
-1
11,6,8,5,1
11,9,14,3,1
11,9,16,2,1
11,15,13,9,1
11,10,17,13,1
-1
10,11,9,16,3
10,4,17,13,3
10,11,7,14,3
10,14,11,6,3
10,17,11,5,3
-1
8,11,9,12,4
8,6,10,17,4
8,17,11,5,4
8,12,14,3,4
8,11,2,1,4
-1
14,1,9,11,8
14,15,17,11,8
14,5,9,16,8
14,2,1,11,8
14,13,11,5,8
-1
17,15,13,11,10
17,4,2,11,10
17,3,7,11,10
17,16,5,8,10
17,6,8,15,10
-1
2,11,7,14,3
2,16,9,11,3
2,14,11,6,3
2,4,6,1,3
2,11,12,14,3
-1
6,4,10,13,2
6,16,9,3,2
6,15,10,11,2
6,1,9,16,2
6,3,12,11,2
-1
17,10,15,11,1
17,10,11,5,1
17,6,8,15,1
17,11,9,16,1
17,14,3,2,1
-1
15,2,8,11,16
15,11,1,9,16
15,11,3,2,16
15,11,12,3,16
15,10,13,17,16
-1
9,11,2,3,5
9,1,2,11,5
9,10,17,8,5
9,16,2,11,5
9,3,16,6,5
-1
13,15,10,11,2
13,15,17,10,2
13,8,5,3,2
13,17,11,9,2
13,3,7,11,2
-1
14,15,10,11,17
14,2,9,11,17
14,1,9,16,17
14,5,9,16,17
14,11,3,9,17
-1
15,11,2,14,10
15,17,11,2,10
15,6,17,13,10
15,11,3,7,10
15,11,2,4,10
-1
7,15,10,11,16
7,1,9,5,16
7,4,10,13,16
7,11,3,14,16
7,11,2,3,16
-1
16,9,2,11,1
16,8,5,11,1
16,6,15,13,1
16,14,3,2,1
16,4,10,13,1
-1
16,11,5,13,10
16,9,2,11,10
16,7,14,11,10
16,14,11,3,10
16,1,11,5,10
-1
9,11,2,3,8
9,5,13,17,8
9,7,11,2,8
9,10,17,15,8
9,16,2,11,8
-1
8,11,9,3,12
8,17,11,1,12
8,11,2,1,12
8,17,13,6,12
8,14,3,2,12
-1
2,4,10,17,15
2,10,17,13,15
2,7,11,8,15
2,11,5,8,15
2,11,3,14,15
-1
6,5,13,15,8
6,17,15,11,8
6,11,3,7,8
6,11,2,1,8
6,1,16,9,8
-1
9,11,2,3,4
9,11,12,3,4
9,16,2,11,4
9,7,11,2,4
9,1,2,11,4
-1
3,15,10,11,2
3,1,9,16,2
3,4,10,13,2
3,13,17,11,2
3,9,7,11,2
-1
17,15,10,11,14
17,11,3,7,14
17,11,2,1,14
17,2,11,12,14
17,11,9,16,14
-1
15,17,10,11,5
15,17,13,8,5
15,11,1,9,5
15,3,16,6,5
15,3,4,10,5
-1
1,11,8,5,12
1,16,9,11,12
1,11,2,14,12
1,16,11,3,12
1,2,4,8,12
-1
14,10,17,11,1
14,2,4,3,1
14,15,13,11,1
14,7,3,2,1
14,3,9,11,1
-1
3,11,16,4,15
3,10,17,8,15
3,10,17,13,15
3,7,11,16,15
3,1,9,5,15
-1
17,11,3,9,5
17,3,16,9,5
17,10,15,13,5
17,6,8,15,5
17,11,1,9,5
-1
11,17,13,10,15
11,16,4,2,15
11,9,16,1,15
11,3,7,17,15
11,7,14,3,15
-1
13,11,5,14,6
13,4,11,1,6
13,15,17,10,6
13,11,5,8,6
13,11,3,7,6
-1
12,11,2,14,7
12,11,3,1,7
12,15,17,11,7
12,3,2,4,7
12,9,8,13,7
-1
5,8,15,13,2
5,3,12,11,2
5,12,14,3,2
5,13,17,11,2
5,1,9,16,2
-1
8,12,11,2,3
8,2,4,17,3
8,1,12,14,3
8,14,11,7,3
8,9,11,2,3
-1
4,15,13,11,2
4,11,1,9,2
4,8,11,3,2
4,11,9,16,2
4,15,17,13,2
-1
9,2,8,11,16
9,1,2,11,16
9,4,3,2,16
9,11,10,17,16
9,4,11,12,16
-1
13,11,5,14,3
13,15,17,11,3
13,8,5,9,3
13,4,11,1,3
13,11,7,14,3
-1
11,2,1,9,14
11,9,7,3,14
11,4,9,16,14
11,12,3,9,14
11,3,16,5,14
-1
2,8,11,4,10
2,1,9,11,10
2,13,15,17,10
2,6,17,15,10
2,12,14,3,10
-1
1,3,16,9,2
1,12,14,3,2
1,9,11,4,2
1,3,7,11,2
1,8,5,11,2
-1
6,10,11,2,17
6,1,11,2,17
6,11,3,12,17
6,16,10,4,17
6,13,11,2,17
-1
2,3,9,11,1
2,17,11,7,1
2,4,3,14,1
2,15,13,11,1
2,9,16,3,1
-1
16,11,8,5,4
16,3,7,11,4
16,12,14,3,4
16,5,2,11,4
16,9,2,11,4
-1
