29,1,14,3,17
29,1,3,9,17
29,19,9,28,17
29,16,15,8,17
29,12,22,18,17
-1
17,1,9,11,10
17,29,9,1,10
17,4,23,19,10
17,4,24,7,10
17,9,3,28,10
-1
17,1,29,9,23
17,10,11,19,23
17,28,3,1,23
17,24,19,15,23
17,13,28,3,23
-1
7,3,9,19,20
7,22,18,3,20
7,15,12,1,20
7,3,9,6,20
7,29,3,9,20
-1
28,9,3,1,22
28,12,29,3,22
28,29,1,15,22
28,9,27,15,22
28,12,3,13,22
-1
2,19,8,18,15
2,4,24,23,15
2,7,29,1,15
2,11,10,23,15
2,17,9,29,15
-1
7,9,17,24,3
7,29,9,28,3
7,1,29,9,3
7,8,16,15,3
7,29,15,18,3
-1
14,3,9,19,29
14,3,17,9,29
14,1,15,18,29
14,12,9,1,29
14,9,17,8,29
-1
23,11,10,19,22
23,28,3,9,22
23,18,27,9,22
23,13,19,10,22
23,24,19,8,22
-1
1,9,17,2,15
1,8,9,29,15
1,11,19,4,15
1,19,8,18,15
1,24,19,23,15
-1
17,8,9,29,15
17,1,19,4,15
17,9,3,28,15
17,19,8,18,15
17,24,19,23,15
-1
1,15,29,9,12
1,11,23,10,12
1,29,19,8,12
1,16,8,9,12
1,4,7,24,12
-1
19,1,23,10,11
19,29,1,9,11
19,4,2,23,11
19,9,28,1,11
19,17,9,1,11
-1
15,16,8,9,19
15,10,11,2,19
15,10,11,23,19
15,3,17,9,19
15,1,29,9,19
-1
11,23,10,19,15
11,19,8,18,15
11,8,16,29,15
11,9,12,1,15
11,2,4,24,15
-1
19,15,12,22,18
19,16,29,1,18
19,8,16,29,18
19,9,28,1,18
19,13,28,1,18
-1
20,28,3,9,22
20,17,13,28,22
20,29,1,15,22
20,9,27,1,22
20,11,10,19,22
-1
18,1,19,11,10
18,17,2,4,10
18,8,9,29,10
18,9,11,24,10
18,4,7,24,10
-1
28,9,3,1,17
28,19,11,23,17
28,13,3,29,17
28,11,24,4,17
28,3,27,9,17
-1
4,28,3,9,22
4,23,11,10,22
4,9,27,1,22
4,24,19,23,22
4,28,3,13,22
-1
11,1,19,10,23
11,2,4,24,23
11,3,9,17,23
11,9,28,19,23
11,17,9,29,23
-1
13,1,18,8,16
13,9,29,15,16
13,12,8,29,16
13,9,29,22,16
13,12,28,15,16
-1
11,29,1,15,18
